frame,nose_x,nose_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,spine_middle_x,spine_middle_y,tail_base_x,tail_base_y,tail_middle_x,tail_middle_y,tail_tip_x,tail_tip_y,time,Behavior
146,301.88248,406.12244,302.09894,393.1094,290.99524,398.35132,291.74493,387.37357,267.444,364.17755,-1000.0,-1000.0,-1000.0,-1000.0,4.866666666666666,O
147,303.03,410.33798,302.09067,397.63046,290.0372,402.39313,291.38403,391.741,290.63736,373.15182,-1000.0,-1000.0,-1000.0,-1000.0,4.9,O
148,302.41595,413.23544,300.2439,401.4445,287.5983,404.30673,287.79297,393.2461,296.4251,380.88153,307.28717,367.127,310.48508,373.42245,4.933333333333334,O
149,301.15982,417.2086,299.0654,405.20105,290.12378,408.19894,285.4592,394.82245,297.24597,386.48102,308.69165,372.13416,312.47787,374.1926,4.966666666666667,O
150,259.23358,375.07953,268.7473,386.7595,275.31638,379.873,282.43872,388.79538,297.21808,413.2324,-1000.0,-1000.0,247.15956,366.8728,5.0,O
151,-1000.0,-1000.0,270.5472,387.9667,-1000.0,-1000.0,282.7357,392.46976,294.04004,410.20233,-1000.0,-1000.0,249.32265,367.77005,5.033333333333333,O
152,294.81818,428.49838,297.63785,415.9887,285.5417,419.54175,288.90616,412.37375,277.9888,384.72916,-1000.0,-1000.0,252.04826,369.09744,5.066666666666666,O
153,290.5878,430.26874,294.6969,416.73798,281.9882,419.94885,286.35126,412.49545,275.0902,386.97906,-1000.0,-1000.0,253.7363,371.38333,5.1,O
154,285.27472,428.09265,291.4891,417.01123,279.2523,418.3926,284.50653,411.9019,275.07074,391.0138,-1000.0,-1000.0,254.01462,375.0029,5.133333333333334,O
155,282.35748,434.1236,291.1243,419.7914,278.52292,420.09683,284.0071,413.316,274.33664,392.4447,-1000.0,-1000.0,253.22589,375.20996,5.166666666666667,O
156,280.4862,437.87476,290.0819,422.7059,275.81528,423.3296,282.29834,417.1242,274.09723,391.97876,-1000.0,-1000.0,250.66435,374.61792,5.2,W
157,277.34164,442.03275,288.59985,425.69043,273.7374,426.70306,281.42477,418.54303,274.53458,390.56738,262.3168,381.09058,248.53552,373.8813,5.233333333333333,W
158,276.3216,444.55222,288.0659,429.88342,272.26096,428.78806,281.55136,420.71133,280.00934,389.24567,-1000.0,-1000.0,248.55214,372.81335,5.266666666666667,W
159,276.5297,446.00357,287.58417,430.4086,272.08582,429.91068,280.08295,423.19614,283.7594,390.80658,283.68167,372.32104,-1000.0,-1000.0,5.300000000000001,W
160,276.18265,446.7265,287.0086,431.4682,271.23996,430.13113,279.4807,423.82727,285.0322,391.55316,289.933,370.7659,292.06638,359.34467,5.333333333333334,W
161,276.1026,446.25226,287.5178,431.7507,271.95618,429.4105,280.02872,423.44418,287.50723,391.44882,294.32037,364.24652,-1000.0,-1000.0,5.366666666666667,W
162,278.45486,444.9074,289.68628,429.91772,273.67215,429.1945,281.39297,422.00812,289.3281,392.4346,295.89252,369.52188,-1000.0,-1000.0,5.4,W
163,278.95734,444.4723,290.661,429.90652,274.79355,428.7743,282.4292,422.55997,290.24307,393.17523,300.85583,366.94513,314.51227,340.58038,5.433333333333334,W
164,279.50452,444.81537,291.41165,430.11923,275.24188,428.77673,283.25488,422.72348,291.3539,393.46136,303.98267,366.27695,315.60303,338.01996,5.466666666666667,W
165,280.9594,445.10056,292.52905,430.00345,276.15765,428.80502,284.03745,422.8053,292.2417,393.48138,304.2124,369.25745,318.93698,340.3764,5.5,W
166,282.88034,445.276,293.22952,429.77612,277.0426,429.09705,284.51193,423.008,292.21884,393.49924,306.28915,368.02307,321.76126,342.8549,5.533333333333333,W
167,283.90338,445.5204,293.30124,429.71274,277.3642,429.53094,284.4013,423.27127,290.9581,393.59653,304.9964,368.49295,321.3925,347.1029,5.566666666666666,W
168,284.36383,444.60504,293.29666,429.19055,277.60934,429.0878,284.50327,422.94907,288.89127,393.38855,301.61658,368.88916,317.40265,347.00446,5.6,W
169,284.2589,444.70792,293.9115,428.45453,277.5405,429.08337,284.90036,422.77856,288.80807,393.4693,299.5054,367.89368,311.78232,343.66345,5.633333333333333,W
170,285.79218,443.833,294.38138,427.04428,277.7277,428.8963,285.09265,422.29175,288.8168,393.0198,299.83102,366.59973,309.93814,341.84128,5.666666666666666,W
171,287.39993,443.39954,295.0389,426.16925,278.49026,428.95163,285.9281,421.8528,289.14807,393.33325,300.2887,367.78702,310.02383,343.50583,5.699999999999999,W
172,287.893,442.85928,294.86438,425.4007,278.72668,428.32236,285.8595,421.4932,289.037,393.34863,300.09854,367.63223,310.40457,343.8639,5.733333333333333,W
173,288.40567,442.5528,295.0723,425.01144,279.0039,428.189,286.02142,421.197,289.02783,393.15955,299.7984,366.8795,309.73044,343.0722,5.766666666666667,W
174,289.25772,442.302,295.45447,425.08237,279.4154,427.16486,286.38596,420.75717,288.9653,393.4435,300.1463,367.42487,309.58875,342.3596,5.8,W
175,290.2148,442.72348,295.81644,425.1715,280.1004,427.72437,286.82574,420.8663,289.0757,392.9063,299.9162,366.3808,309.60287,341.5081,5.833333333333333,W
176,291.44656,442.76663,296.203,424.88913,280.8241,427.87283,287.115,420.79602,288.89923,392.97986,299.73602,366.47452,309.59232,341.50247,5.866666666666666,W
177,292.76675,442.21585,296.6233,424.55807,281.60294,428.3191,287.51324,421.1104,288.34497,393.62918,299.1926,366.9759,309.55957,341.5901,5.9,W
178,292.93985,442.16022,297.38348,424.02777,281.4835,428.61108,287.3603,421.44464,288.1724,394.12024,299.04703,367.78735,309.60016,342.78662,5.933333333333334,W
179,293.0979,441.99844,296.71173,424.45428,281.45676,428.3712,287.33884,420.99506,287.98822,394.18768,298.83673,367.85428,309.5024,342.6582,5.966666666666667,W
180,293.69867,441.48248,297.17886,423.21863,281.87482,427.68228,287.8004,419.89508,288.24832,393.7566,298.83685,366.90363,309.24506,342.2891,6.0,W
181,294.82858,441.01465,297.4464,423.01834,282.67123,428.01706,288.16223,419.9831,288.06534,394.0389,298.69763,367.2301,309.21738,342.3111,6.033333333333333,W
182,295.97626,441.11386,297.40836,422.59283,283.2464,428.77698,287.91006,420.07233,287.00568,394.54822,296.7026,368.02582,307.97314,343.25104,6.066666666666666,W
183,295.21313,441.49243,297.13367,423.2133,282.57242,428.73468,287.8887,420.31995,285.8879,394.89102,294.69482,368.0753,305.56488,343.32144,6.1,W
184,294.90744,441.71872,298.99127,423.93723,282.908,428.8661,288.23636,420.7581,285.97156,395.10574,294.30304,367.56363,303.6427,342.25537,6.133333333333334,W
185,294.614,441.84982,298.8433,424.56375,282.91943,429.01086,288.57974,421.50076,287.51007,394.69232,295.2924,366.97678,303.9876,341.8705,6.166666666666667,W
186,293.771,442.09293,298.2547,424.72818,282.06168,428.75583,287.93475,421.64804,287.7042,394.44077,295.4071,366.91635,303.915,342.00708,6.2,W
187,292.7351,442.1298,297.79852,424.58463,281.5032,427.94583,287.49585,420.96002,287.69943,394.06546,295.48022,366.70395,304.00327,341.84512,6.233333333333333,W
188,291.4466,441.97723,296.78757,424.47534,280.9738,427.58057,287.3606,420.99347,287.9907,394.1321,295.52112,366.8206,304.09116,341.83035,6.266666666666667,W
189,291.37836,442.0883,296.63074,424.72644,280.8927,427.8878,287.27963,421.32352,288.40826,394.0276,295.93814,366.55307,304.4575,341.608,6.300000000000001,W
190,291.33856,441.92847,296.41287,424.37808,280.71182,427.62762,287.0758,420.9564,288.08813,394.1887,295.9177,366.6363,304.46332,341.57748,6.333333333333334,W
191,290.78848,442.16132,296.19614,424.6499,280.21796,427.64764,286.769,421.16812,288.22876,394.03027,295.9667,366.4573,304.8712,340.3735,6.366666666666667,W
192,290.13684,442.13644,296.02585,424.39697,279.92255,427.2722,286.66275,420.7602,287.84668,394.14392,295.93393,366.67368,304.85007,340.38776,6.4,W
193,290.07224,442.22772,296.13474,424.37268,279.77347,427.25848,286.6482,420.70786,287.80655,394.2292,296.01907,366.98038,304.83923,340.39127,6.433333333333334,W
194,289.94226,442.1625,296.5247,424.17615,279.84833,426.93832,286.9557,420.3603,288.21954,393.54117,296.12152,366.6368,304.86655,340.48297,6.466666666666667,W
195,289.9833,442.05344,295.58896,424.59354,279.8479,426.75766,286.72134,420.03873,288.38495,393.418,296.3665,366.4992,304.70132,340.61426,6.5,W
196,289.75818,442.717,296.28503,425.02988,280.2893,427.0118,287.44888,419.95462,288.4301,392.9893,296.33347,366.22937,304.7028,340.60086,6.533333333333333,W
197,288.00925,443.78543,296.05292,426.06137,279.36642,427.8446,287.00073,420.52502,288.5202,392.40515,296.57724,364.78104,304.72812,340.38934,6.566666666666666,W
198,284.9037,443.6645,294.78827,426.92853,278.0204,427.30002,286.3552,420.65598,288.61407,392.48447,296.657,364.88123,304.75342,340.38977,6.6,W
199,284.27637,442.97217,294.39957,426.72433,277.885,426.5848,286.14398,420.3182,288.7534,392.64728,296.51648,365.8974,304.73944,340.39365,6.633333333333333,W
200,283.56958,442.42532,293.91458,426.3529,277.03284,426.0805,285.5571,419.84378,288.84583,392.7415,296.5286,366.08182,304.478,341.09555,6.666666666666666,W
201,281.68057,440.89413,292.7239,425.92325,276.22116,425.27042,285.12482,419.2746,289.65884,393.53537,296.94397,364.8258,304.76614,340.45404,6.699999999999999,W
202,279.92584,440.32135,291.7477,425.2509,275.65588,423.97766,284.68915,418.21024,290.06628,392.35278,297.75992,363.9433,306.14697,338.9024,6.733333333333333,W
203,278.08722,440.2196,290.9382,426.0581,274.36847,422.98337,284.62442,418.31036,290.5291,392.40115,297.93463,363.88266,306.79816,338.78494,6.766666666666667,W
204,276.92017,439.2751,289.82834,426.01727,274.01733,422.29266,284.0628,418.2285,290.9053,392.26172,298.32263,363.65213,306.9261,338.5679,6.8,W
205,275.41278,438.27148,288.40732,426.18478,273.71198,421.38544,283.82672,417.88156,291.29498,392.01257,298.46902,363.4747,306.95026,338.58762,6.833333333333333,W
206,273.47473,437.78183,287.49966,427.22372,273.12057,421.1047,283.3984,417.94897,291.22644,392.02606,298.4512,363.48264,306.94348,338.61005,6.866666666666666,W
207,271.81927,437.26492,286.33405,427.56705,272.173,420.3498,282.65985,417.93964,290.97333,391.94415,298.4322,363.47736,306.94153,338.6155,6.9,W
208,269.29834,436.67133,285.12207,428.73572,271.82077,420.05984,282.40787,418.40347,291.17844,391.96103,298.70102,363.3605,306.79172,338.57333,6.933333333333334,W
209,267.4996,436.1606,283.75238,429.1923,271.0018,419.89767,281.56955,418.6883,291.23578,391.9885,298.78546,363.3453,306.78806,338.57635,6.966666666666667,W
210,265.28842,435.08484,282.71014,430.5531,270.242,420.78723,280.97864,419.42422,291.59445,391.80377,298.9351,363.3183,306.76962,338.7767,7.0,W
211,265.2039,435.17294,282.71265,430.47638,270.25006,420.67578,281.04874,419.425,291.5693,391.83572,298.925,363.36447,306.7728,338.79282,7.033333333333333,W
212,265.2996,435.45663,283.1345,430.2689,270.30328,420.89105,281.12158,419.46786,291.57407,391.81705,298.92123,363.3756,306.7744,338.79474,7.066666666666666,W
213,265.54007,435.7376,282.9379,430.36633,270.34943,420.86945,281.0794,419.56375,291.50623,391.84283,298.912,363.40115,306.7874,338.8034,7.1,W
214,265.2933,435.69766,282.89154,430.55307,270.24777,421.14883,280.9592,419.86646,291.45602,391.96005,298.91324,363.49155,306.77713,338.80774,7.133333333333334,W
215,265.36334,435.61383,283.08014,430.4681,270.3362,420.98907,281.13425,419.74664,291.47073,392.0619,298.9033,363.55902,306.77707,338.81052,7.166666666666667,W
216,264.8796,435.25977,282.77585,430.60648,270.20572,420.9108,281.05228,419.7522,291.56107,392.16953,298.91623,363.5452,306.77066,338.801,7.2,W
217,263.6745,435.0439,282.32504,430.93405,270.02646,420.82294,280.8432,419.86224,291.67224,392.2162,298.9359,363.5359,306.71954,338.80414,7.233333333333333,W
218,264.9622,435.01035,282.80283,430.15027,270.34125,420.28882,281.1105,419.44608,291.47632,393.03198,299.16827,363.6858,306.7056,338.81848,7.266666666666667,W
219,265.1153,435.22485,282.63943,430.28912,270.19662,420.29443,281.08868,419.50644,291.44434,393.12564,299.16208,363.7157,306.708,338.8218,7.300000000000001,W
220,265.75305,435.73337,282.86246,430.27927,270.1772,420.52777,281.07343,419.55017,291.41113,393.0613,299.11966,363.655,306.72348,338.8139,7.333333333333334,W
221,265.57434,435.72702,282.81952,430.29205,270.13928,420.60785,280.99026,419.63327,291.37036,393.0693,299.01358,364.19757,306.64563,339.90176,7.366666666666667,W
222,265.4597,436.0856,282.54623,430.78778,269.8777,420.9573,280.8166,419.9326,291.2883,393.22583,298.98126,364.33325,306.6379,339.91174,7.4,W
223,265.55276,435.7622,282.6838,430.35257,270.25656,420.52914,281.09964,419.51672,291.29874,393.25177,298.97595,364.27246,306.6443,339.89853,7.433333333333334,W
224,265.19565,434.76254,282.90283,430.09225,270.75397,419.67435,281.55365,419.23947,291.6437,393.33243,299.1345,364.42795,306.6291,339.91025,7.466666666666667,W
225,265.55222,435.16782,283.21732,430.04306,270.80975,419.88196,281.67755,419.21884,291.7009,393.39923,299.12503,364.281,306.74094,339.58636,7.5,W
226,265.6863,435.24615,283.49136,430.1047,271.0357,419.91345,281.92508,419.19873,291.72766,393.3949,299.12683,364.2761,306.73798,339.58755,7.533333333333333,W
227,265.74628,435.25934,283.53207,430.07266,271.06296,419.93454,281.9308,419.16815,291.72272,393.39267,299.12634,364.27606,306.73843,339.58633,7.566666666666666,W
228,265.83682,435.33157,283.65347,429.84348,271.1194,419.77045,281.87454,419.01633,291.77618,393.31662,299.1338,364.2412,306.73505,339.5699,7.6,W
229,266.06946,435.1779,283.61697,429.41016,271.04724,419.63257,282.04068,418.81244,291.72723,393.199,299.13443,364.20193,306.7382,339.56082,7.633333333333333,W
230,266.34216,435.49728,283.63956,429.44138,271.02127,419.63324,281.98413,418.8055,291.77228,393.17642,299.14716,364.18442,306.7394,339.548,7.666666666666666,W
231,266.47482,435.6158,283.86337,429.43866,271.1371,419.68103,282.12466,418.87692,291.80264,393.1524,299.15378,364.19022,306.7391,339.55753,7.699999999999999,W
232,266.45856,435.55347,283.94788,429.38867,271.2679,419.56155,282.25845,418.77448,291.80988,393.1604,299.14215,364.18674,306.73618,339.55725,7.733333333333333,W
233,266.5557,435.53812,283.92722,429.41757,271.2882,419.551,282.27203,418.82336,291.81488,393.13953,299.14438,364.18863,306.7386,339.55447,7.766666666666667,W
234,267.2416,436.155,284.04242,429.2725,271.1068,419.8534,282.04947,418.78677,291.74268,393.17038,299.13498,364.21866,306.74643,339.56107,7.8,W
235,267.89832,436.59277,283.88928,429.08896,270.8324,420.05154,281.77234,418.90765,291.81558,393.02975,299.14456,364.21555,306.76096,339.54953,7.833333333333333,W
236,268.2605,436.6854,284.42197,428.88397,271.0798,419.95245,282.20596,418.78186,291.8697,393.03833,299.13232,364.25284,306.76422,339.56024,7.866666666666666,W
237,268.22037,436.6703,284.3133,428.94254,271.21454,419.89484,282.17557,418.67563,291.8738,393.11005,299.13873,364.2728,306.75522,339.55484,7.9,W
238,267.89084,436.52206,284.38922,429.02496,271.16302,419.90408,282.1946,418.84894,291.88312,393.07452,299.15005,364.23285,306.7541,339.5662,7.933333333333334,W
239,267.15192,435.6993,284.41534,429.04108,271.57294,419.35278,282.53857,418.68002,291.99286,393.1385,299.16235,364.24554,306.7464,339.57657,7.966666666666667,W
240,266.42224,435.4926,283.84753,429.6541,271.27502,419.69318,282.4037,418.91806,292.12173,393.23465,299.17035,364.28497,306.78098,339.63974,8.0,W
241,267.34006,436.35754,283.9387,429.54932,271.03256,420.23352,281.99548,419.15002,291.97556,393.16742,299.1606,364.30624,306.8042,339.63882,8.033333333333333,W
242,268.16232,436.96097,284.0976,429.30072,270.9068,420.37354,281.84995,419.27658,291.99396,393.17673,299.24905,364.34976,306.80515,339.65634,8.066666666666666,W
243,268.36356,437.35733,284.13596,429.77908,271.2833,420.6472,281.86075,419.7172,291.9778,393.17368,299.27075,364.3681,306.8005,339.67197,8.1,W
244,268.47946,437.3781,284.34082,429.6519,271.29874,420.78525,281.84393,419.62198,291.7083,393.27322,299.22803,364.33813,306.80902,339.6583,8.133333333333333,W
245,268.52292,437.32736,284.52185,429.61465,271.73462,420.97278,282.05963,419.59274,291.74487,393.25012,299.26657,364.23788,306.80908,339.64932,8.166666666666666,W
246,268.57785,436.94867,284.7283,429.42456,271.9908,420.82767,282.26788,419.39935,291.7474,393.27765,299.25504,364.21832,306.81226,339.6547,8.2,W
247,268.57886,437.36536,284.46896,429.498,271.40533,420.39188,281.9874,419.55045,291.82986,393.39072,299.23038,364.41144,306.8051,339.66934,8.233333333333334,W
248,268.54587,437.51108,284.32593,429.73508,271.26044,420.63257,281.8993,419.7233,291.96432,393.3467,299.2456,364.5723,306.80078,339.68155,8.266666666666667,W
249,268.71826,437.56674,284.31943,429.5739,271.24152,420.47818,281.8776,419.56207,292.02097,393.35864,299.2327,364.57388,306.80063,339.67706,8.3,W
250,268.71652,437.1958,284.48077,429.1949,271.31726,420.08746,282.12485,419.23846,292.16367,393.27167,299.25244,364.53958,306.8001,339.671,8.333333333333334,W
251,268.72403,436.9653,284.54736,429.2492,271.50195,420.037,282.3212,419.23273,292.15207,393.27298,299.25555,364.54657,306.79663,339.67056,8.366666666666667,W
252,268.5842,436.70303,284.52786,429.1818,271.6191,419.7843,282.42734,418.96606,292.09015,393.24167,299.14444,364.42877,306.8034,339.63226,8.4,W
253,268.04733,436.33957,284.4079,429.1312,271.49457,419.69724,282.39456,418.86148,292.0488,393.21832,299.14188,364.3708,306.79852,339.62094,8.433333333333334,W
254,267.7064,436.4053,284.25275,429.15613,271.12173,419.86203,282.1797,419.02045,292.08694,393.2279,299.16483,364.37668,306.79367,339.6306,8.466666666666667,W
255,267.15253,435.91147,284.23492,429.1953,271.32822,419.70438,282.30273,418.95828,292.06653,393.27432,299.20456,364.4002,306.82755,339.60144,8.5,W
256,267.01746,435.81888,284.16083,429.23645,271.27185,419.62363,282.27362,418.89856,292.0873,393.31998,299.20508,364.40503,306.8252,339.60187,8.533333333333333,W
257,265.97122,434.9289,283.6706,429.82327,271.4992,419.392,282.35458,419.0318,292.1917,393.5311,299.21457,364.46008,306.8186,339.601,8.566666666666666,W
258,266.32343,435.24463,283.69165,429.65323,271.47153,419.6238,282.1174,419.0486,292.05478,393.56305,299.19476,364.48633,306.82263,339.6051,8.6,W
259,265.9034,436.38553,282.978,430.5405,270.69934,420.59836,281.46814,419.69916,291.90317,393.66998,299.16507,364.5452,306.82614,339.63147,8.633333333333333,W
260,265.7587,437.46313,282.5669,431.2544,270.28607,421.41922,281.13458,420.27615,291.8087,393.66016,299.16028,364.55936,306.8357,339.6504,8.666666666666666,W
261,265.66217,437.8541,282.0702,431.51495,269.93567,421.9996,280.6535,420.657,291.67062,393.68802,299.1547,364.58975,306.83456,339.65527,8.7,W
262,263.7733,438.8428,281.74744,432.13,269.38812,422.95615,280.39935,421.1127,291.61823,393.76608,299.16974,364.64508,306.83295,339.6662,8.733333333333334,W
263,263.65143,438.40396,281.6546,432.05136,269.2951,422.62064,280.3345,421.1772,291.71155,393.82794,299.28632,364.75598,306.82788,339.68573,8.766666666666667,W
264,262.56506,438.02078,280.43164,433.59738,269.03494,422.81586,280.19247,421.4335,291.85178,393.9237,299.41858,364.86624,306.80377,339.671,8.8,W
265,261.8839,437.19415,279.9143,433.51334,268.9449,422.55707,280.1623,421.29807,291.962,393.9981,299.50525,364.89038,306.78705,339.6699,8.833333333333334,W
266,261.65955,437.07376,279.79602,433.5338,268.97495,422.2996,280.22046,421.24445,292.08023,393.95657,299.5823,364.87305,306.7729,339.66678,8.866666666666667,W
267,262.01367,437.1281,280.1666,433.26694,268.9745,421.96844,280.33603,421.1933,292.10037,394.01477,299.5891,364.92905,306.775,339.6876,8.9,W
268,261.97275,437.04596,280.18262,433.15613,269.06152,421.70883,280.34976,420.99332,292.11276,393.93552,299.9021,365.32516,306.55112,341.02512,8.933333333333334,W
269,261.74503,436.74283,280.30768,433.27545,269.0339,421.8663,280.38266,421.04135,292.25247,394.09875,299.96353,365.58078,306.5409,341.0609,8.966666666666667,W
270,262.59583,436.93506,281.79193,432.35397,269.3001,422.46866,280.5444,421.2331,292.11612,394.13824,299.75192,365.44962,306.76047,339.85797,9.0,W
271,262.6163,436.93655,281.81604,432.33063,269.3076,422.46503,280.5556,421.2204,292.11502,394.13538,299.7518,365.44757,306.76083,339.85745,9.033333333333333,W
272,262.64615,436.95908,281.04266,432.94452,269.27124,422.2543,280.60425,421.1443,292.0828,394.1471,299.75592,365.44708,306.76743,339.86136,9.066666666666666,W
273,262.831,436.92383,281.88223,431.9319,269.28452,422.05838,280.62003,420.95587,292.0794,394.12802,299.75537,365.44827,306.7694,339.86227,9.1,W
274,263.3869,436.85562,282.13638,431.57996,269.42883,421.84134,280.65308,420.79306,292.06027,394.11426,299.75937,365.45508,306.7734,339.8657,9.133333333333333,W
275,263.27698,436.9779,282.03656,431.77878,269.3654,422.01007,280.58926,420.93903,292.0759,394.09656,299.75696,365.43903,306.76968,339.8632,9.166666666666666,W
276,263.40442,436.9032,282.05695,431.5615,269.35513,421.7266,280.58786,420.80127,292.0492,394.1323,299.7609,365.42746,306.77206,339.85947,9.2,W
277,263.16345,436.29755,282.01312,431.4516,269.45966,421.40228,280.71756,420.59296,292.10916,394.1309,299.76096,365.41406,306.7714,339.85013,9.233333333333333,W
278,262.9487,436.27243,281.8401,431.6662,269.40912,421.58914,280.65277,420.70004,292.10474,394.14676,299.75485,365.40405,306.76904,339.84085,9.266666666666666,W
279,263.48035,436.68118,282.10776,431.50974,269.51874,421.66956,280.696,420.7067,292.02145,394.14658,299.74997,365.45004,306.77197,339.86115,9.3,W
280,263.46255,436.69888,282.0698,431.5437,269.46442,421.7041,280.64127,420.73413,292.01022,394.15,299.75168,365.4524,306.77136,339.86365,9.333333333333334,W
281,263.53156,436.6901,282.10593,431.5207,269.46606,421.6867,280.66528,420.7285,292.0185,394.14838,299.75345,365.4487,306.7728,339.86136,9.366666666666667,W
282,263.10797,436.55524,281.87494,431.54715,269.40604,421.52567,280.63303,420.6965,292.07138,394.14212,299.76303,365.41406,306.77478,339.8485,9.4,W
283,263.0476,436.34564,281.85214,431.68268,269.4203,421.48407,280.70087,420.7475,292.0956,394.1449,299.7653,365.40466,306.77277,339.84402,9.433333333333334,W
284,263.28818,436.3044,281.94247,431.53354,269.44882,421.50797,280.6306,420.69458,292.10928,394.16028,299.76874,365.41745,306.77185,339.84824,9.466666666666667,W
285,262.8378,436.0958,281.63986,431.826,269.48224,421.52716,280.6418,420.72733,292.2783,394.19528,299.8974,365.4453,306.82648,340.0758,9.5,W
286,262.96176,435.99835,281.7003,431.7576,269.54614,421.46628,280.62,420.7211,292.31207,394.196,299.90125,365.44885,306.82446,340.07376,9.533333333333333,W
287,262.9299,435.9905,281.6794,431.77002,269.5311,421.47543,280.61652,420.72177,292.31644,394.19913,299.90042,365.44992,306.82425,340.07373,9.566666666666666,W
288,262.9513,436.0737,281.69522,431.75308,269.54233,421.4218,280.67535,420.68213,292.25708,394.19037,299.8965,365.43878,306.82913,340.0749,9.6,W
289,262.8741,436.15173,281.73755,431.8376,269.47736,421.58554,280.67093,420.74017,292.24832,394.1634,299.89648,365.42975,306.82883,340.07532,9.633333333333333,W
290,262.897,436.1427,281.76617,431.76685,269.47653,421.54486,280.659,420.72025,292.2373,394.15848,299.89636,365.4319,306.82886,340.07712,9.666666666666666,W
291,263.0449,436.00616,281.81885,431.53622,269.5846,421.2343,280.7438,420.58826,292.25714,394.17676,299.8998,365.44193,306.8306,340.07758,9.7,W
292,262.59616,435.77545,281.6073,431.8593,269.5447,421.2151,280.66034,420.6706,292.3162,394.2129,299.9128,365.44357,306.82382,340.06915,9.733333333333334,W
293,262.2097,435.65955,280.8949,432.59415,269.4091,421.0443,280.6394,420.64145,292.3328,394.26096,299.90808,365.44357,306.82428,340.0637,9.766666666666667,W
294,262.77362,435.41086,281.63342,431.54953,269.78275,420.61694,280.9161,420.3808,292.3515,394.19217,299.90292,365.43082,306.82474,340.0536,9.8,W
295,262.5356,434.74588,281.6557,431.20654,270.0365,419.88327,281.21457,420.0191,292.4179,394.23053,299.95123,365.40314,306.83282,340.03665,9.833333333333334,W
296,262.91907,434.87006,281.61752,431.07742,269.83966,419.9389,281.10297,420.00272,292.41452,394.1664,299.97266,365.3613,306.8356,340.04654,9.866666666666667,W
297,262.5691,433.83823,281.04483,430.9241,270.14023,419.16544,281.1501,419.90692,292.67816,394.13785,300.12177,365.35565,306.83167,340.0683,9.9,W
298,261.9752,433.44116,280.84497,430.80908,270.21854,418.63174,281.2371,419.69037,292.9159,394.17935,299.9019,365.10672,306.83643,340.06754,9.933333333333334,W
299,260.97513,431.53577,279.76328,430.61627,269.95203,417.81644,281.01578,419.54156,293.18698,394.17154,300.18057,365.07965,306.7488,339.94952,9.966666666666667,W
300,260.91913,430.20248,279.46826,430.1277,270.41385,416.89316,281.05927,419.07782,293.51654,393.89175,300.3736,364.59552,307.7164,339.57034,10.0,W
301,261.21103,429.8802,279.66052,429.71518,270.26743,416.61545,280.94632,418.83554,293.69754,393.8692,300.42642,364.60236,307.71933,339.56656,10.033333333333333,W
302,261.15793,429.87302,279.57562,429.68655,270.24478,416.59393,280.93604,418.83218,293.69235,393.86917,300.42007,364.59167,307.7134,339.56723,10.066666666666666,W
303,261.11642,430.49512,279.60706,430.15887,270.32236,417.01758,281.07526,419.1258,293.5301,393.86395,300.38168,364.592,307.71042,339.5713,10.1,W
304,259.9743,430.45844,278.975,430.42407,269.8511,417.0755,281.02185,419.17578,293.60446,393.9608,300.41486,364.58624,307.70682,339.5662,10.133333333333333,W
305,260.0068,430.37265,279.00156,430.4757,269.93344,417.0064,281.0212,419.1927,293.60083,394.07816,300.411,364.63275,307.70612,339.56915,10.166666666666666,W
306,259.7203,430.27878,278.79575,430.55722,269.73798,417.17325,280.8493,419.22623,293.59943,394.06393,300.42108,364.625,307.70636,339.57092,10.2,W
307,259.63187,430.28836,278.57516,430.55835,269.64813,417.14752,280.7704,419.2169,293.5948,394.07657,300.426,364.63507,307.70563,339.56824,10.233333333333333,W
308,259.68268,430.24097,278.55704,430.5448,269.77972,417.0342,280.86057,419.17816,293.6332,394.06592,300.43405,364.6152,307.705,339.56174,10.266666666666666,W
309,259.82767,430.20917,278.77267,430.28604,269.79318,416.88162,280.8103,418.9772,293.61838,394.01733,300.4285,364.58157,307.70602,339.56354,10.3,W
